116.5162	71.7651
118.5720	63.3689
114.4116	59.4788
116.6224	59.5031
113.9771	62.2121
119.3109	56.0676
117.8628	66.5469
116.2991	64.1916
117.2714	73.4710
116.3829	62.1127
114.8638	65.9973
113.4851	66.9069
113.5060	66.6922
112.5536	61.5092
116.0363	64.6533
115.7519	64.2416
116.4702	65.0963
117.2732	58.4523
117.0603	66.6046
117.7479	65.0150
121.5788	68.3028
117.9356	68.2872
118.3210	68.0125
118.9589	69.0286
118.3739	64.9610
118.5650	69.9000
119.8861	72.4619
119.8658	74.4229
122.5572	74.9511
122.4992	80.0354
122.6151	73.1984
122.3370	65.8084
118.1901	71.0908
116.1361	66.0984
117.1427	63.3097
116.4891	61.7250
117.3795	59.3597
115.6960	58.2077
115.3852	61.5702
115.5245	61.8087
113.7282	61.5825
115.4005	66.4828
117.8620	61.6152
117.2794	61.4709
116.0913	60.6511
111.7122	55.8567
113.5838	50.3251
116.6113	49.5958
112.1937	57.3427
116.3017	59.8778
116.5190	58.8993
115.6007	59.7202
113.6558	61.5585
113.9576	58.8032
115.5000	58.8372
119.5983	68.6866
120.6857	69.3129
117.2352	64.7921
117.1962	63.7909
121.5661	73.4168
117.4062	67.9149
117.0580	62.5736
113.9859	62.4020
113.6306	59.0153
116.1642	62.4279
115.5237	64.2093
112.7827	57.5042
113.1885	59.3011
118.3071	64.7748
118.8280	71.2457
115.2057	62.2380
114.4812	59.6968
114.5782	61.1644
114.7967	67.5359
115.5075	64.6438
115.2971	65.9288
113.4925	62.6278
113.8199	61.5832
114.7623	69.1035
115.6195	67.8372
120.2593	61.8624
113.2848	73.1658
114.9641	66.3728
116.0655	68.0824
117.5417	67.4378
120.8702	68.3683
115.5222	68.4210
116.8313	67.6078
115.1359	63.6029
114.8438	71.3096
114.7858	62.7607
117.3335	69.8060
118.6799	69.9475
118.9950	63.6697
114.5126	65.9028
114.8364	57.4089
114.5083	56.9015
112.9281	62.3360
114.8136	61.3307
112.7040	65.2254
110.6303	59.7150
115.1154	60.7128
116.0050	63.3360
113.9305	66.6146
115.4194	62.7777
116.9994	57.0926
117.9695	67.8993
119.2963	73.4433
118.4287	70.1521
118.4706	71.1201
116.5511	64.4597
112.5680	65.5561
112.6214	63.5538
113.9221	63.5188
111.7361	69.7780
114.6136	65.4853
111.5179	67.0734
112.4972	64.7922
116.1066	64.7132
114.3005	61.4852
112.1919	52.2102
112.4073	65.1131
112.0289	56.6350
113.5541	59.7541
117.9681	54.1807
113.8388	65.6171
112.8556	60.9334
114.1616	58.6144
113.1454	64.9244
113.1933	59.3105
114.3966	63.8073
113.3953	61.4701
115.3398	65.3072
117.1491	67.3524
115.3564	67.8343
115.4008	72.0127
114.1786	61.7972
115.1152	53.8282
112.4194	55.1806
112.4604	59.6536
112.0631	56.7334
112.2903	52.3065
109.6489	53.7685
110.7063	54.0542
110.3102	54.4476
111.6073	51.6327
114.4294	54.9744
112.0220	57.0296
114.8925	56.9886
112.4934	59.6290
113.6339	62.1057
115.4815	65.0204
117.1692	61.4626
114.5626	62.3882
115.2713	58.4715
111.2952	56.7676
114.2239	54.6882
117.1286	67.1597
119.2635	67.7620
118.4664	66.5490
115.2702	66.7765
113.5600	70.8473
116.5729	68.4680
118.0842	70.2778
115.9315	75.0244
116.6060	68.8035
117.7803	76.0168
115.2794	71.6347
114.3130	74.6742
115.0160	65.0930
116.7888	71.3644
116.0449	67.9627
114.0947	61.2016
118.5487	61.8139
116.4672	66.7745
113.4871	64.9423
113.5090	59.2456
112.3298	63.6000
112.4864	61.4324
115.1992	60.7697
116.6429	67.6317
114.1513	71.5637
114.1262	70.8293
113.6436	69.6493
115.7448	75.0978
119.9709	80.5776
115.4405	77.2986
118.4727	78.1080
117.1435	84.7615
120.6834	79.7306
