102.9594	81.7469
104.2139	77.4610
104.3826	79.9563
102.7824	85.3025
105.5724	85.1497
103.0621	72.4238
98.7280	72.3174
100.3975	65.0429
106.3967	70.4680
105.8196	63.4837
106.4600	70.8016
110.1459	70.4405
108.7843	77.9367
106.6917	70.5426
111.5368	76.7676
108.6449	69.9730
109.8739	75.9722
107.6599	77.6988
109.9574	74.9801
107.4581	77.1577
110.8989	82.2514
110.8377	83.6064
110.8893	82.2456
114.5947	77.8458
112.3583	78.5904
109.8337	77.7153
110.3713	70.9490
109.1260	74.9004
110.9215	80.9627
107.3638	73.1400
106.6022	68.3302
109.8821	64.4999
114.9996	72.9267
113.0323	66.7288
113.7114	71.6866
119.8932	78.9246
124.4050	75.9182
120.2783	77.9714
120.7616	83.4847
122.6311	77.7827
121.3014	78.7438
124.7256	73.0336
122.1860	71.4150
124.9956	68.7383
122.8393	62.7225
117.5431	63.7533
118.3484	68.1390
121.5373	62.3513
116.9190	65.0361
116.6660	65.7044
118.6338	66.3496
115.7862	63.5021
117.8536	70.1522
120.1679	65.3106
120.2127	62.7235
117.5493	68.6330
113.9713	68.9642
119.0974	62.4114
117.4956	62.0487
116.9907	66.3747
117.7328	65.0526
111.9392	68.0473
112.1083	69.4495
111.1205	71.8397
114.6064	71.5448
115.6144	72.0062
113.9372	69.7648
114.9819	73.5416
114.3308	81.8176
112.9637	72.3222
106.9564	69.2346
108.4739	68.5110
109.9376	66.9848
108.9015	64.3116
106.6723	70.0526
108.5491	66.8040
107.8993	72.5115
108.2255	73.4547
110.3092	74.6292
108.6046	72.5162
107.8598	75.0483
107.9023	66.5996
105.3757	66.5042
106.7183	70.1788
103.8871	66.0968
106.4007	60.9555
104.3672	68.0109
103.8049	62.7727
104.9569	65.9614
106.1090	68.0103
104.2892	63.7034
104.6278	63.9937
108.8392	67.0685
102.8615	61.4759
103.3745	61.1641
104.1089	62.3792
104.1237	65.0303
102.8154	62.2752
104.8076	64.0211
103.6890	62.6931
104.5225	60.6790
104.1651	61.9745
102.3635	57.6627
105.6429	61.0054
102.8923	58.4911
102.6689	61.0428
101.6085	61.8307
103.3874	55.5477
102.2348	58.2871
102.8764	59.9227
103.4817	57.9670
102.3885	62.7104
103.7670	64.8184
108.9905	63.3556
102.4723	60.7757
103.9200	61.8019
103.0592	66.0038
104.7653	62.6137
104.0454	59.6718
107.2938	61.4488
102.6209	61.0089
102.2919	57.0785
101.9874	58.7995
103.6624	60.2906
101.8767	60.3132
100.2576	63.1360
102.0915	59.5103
104.1011	60.1194
101.7929	61.4717
101.6702	63.2421
102.4090	58.4258
103.7613	61.6741
102.6427	63.8991
101.7139	60.8907
101.6763	61.4238
101.5723	63.1005
101.1179	62.9728
102.8149	62.5261
102.1708	60.8596
104.0854	61.2749
104.3486	60.1522
101.7007	58.1988
101.4264	58.9569
103.4323	63.3750
99.7161	61.7107
103.1125	61.6637
101.9628	63.5090
101.7502	60.9620
102.7939	64.3234
100.9279	62.0108
101.5535	64.9270
101.5947	60.2903
104.1339	59.3900
104.6863	61.1232
103.0142	59.9407
100.3475	64.3004
99.6941	62.6744
102.3664	62.2726
103.6425	60.7615
101.3045	62.3957
101.2619	60.0473
104.5873	65.6092
103.1973	63.7533
102.2607	62.3656
102.6787	69.8476
101.8423	61.5619
103.8356	64.7641
101.3458	61.9590
104.2451	67.2927
106.8759	67.1924
108.3015	61.5753
105.5744	61.7834
105.4772	60.1911
102.3620	61.6461
100.9060	56.9377
97.6112	57.6693
103.2845	57.4774
103.2345	64.7244
104.8998	58.1888
104.5372	63.8302
103.6881	64.8686
103.8567	67.1320
102.8738	62.7192
105.9399	63.0481
104.5332	60.9632
105.5530	68.2840
105.3443	59.6914
103.5253	64.7705
107.0885	64.5745
107.4468	64.8234
108.3544	62.5083
110.4065	64.0584
110.7990	71.8914
110.7417	72.5453
106.8796	63.5829
107.2852	61.2706
104.6687	67.3808
105.6352	64.8258
107.0386	66.2346
107.6077	66.4553
104.6435	65.1656
103.3247	67.3177
106.5310	62.2165
101.8330	58.9072
104.2255	57.9305
108.7600	56.6106
104.1421	61.9772
103.4911	61.7957
105.3834	57.9998
104.6358	62.5583
104.5187	68.1101
104.5651	62.9269
99.6029	61.5820
100.7070	64.0914
101.3665	59.3946
102.8511	58.6952
106.7768	67.5771
102.2660	58.7603
106.9060	66.3431
105.5947	65.1306
104.9327	63.2589
104.6535	60.2083
101.3636	60.8733
104.1272	56.3570
104.3860	65.1173
103.5932	60.0178
101.9755	58.0651
101.3849	54.5220
100.8648	57.3357
100.1435	58.8736
101.4852	60.7977
103.5983	55.2597
101.3089	60.7979
102.6539	57.4911
104.0255	60.8693
102.4125	59.1920
100.5868	55.5806
103.0522	56.3579
100.8564	59.1770
99.8128	55.8649
100.6686	59.5366
99.8710	57.3508
99.3508	57.9790
101.1891	58.6167
101.5801	56.2647
101.7295	60.1599
103.6986	62.7579
104.1355	63.4135
104.1198	58.8891
105.2161	65.4147
102.5191	65.0723
105.1286	59.1803
103.0942	61.7218
101.9894	64.5588
103.8417	65.6645
104.1123	62.5154
102.5962	63.6789
101.3328	58.5246
102.7403	58.2022
100.1329	57.5974
97.7970	60.5408
98.9094	56.5915
96.3077	53.5601
94.7497	55.7591
95.3630	59.8235
95.7392	59.7603
96.8420	60.6401
97.9124	61.0530
95.0388	58.8791
97.4074	54.0281
93.9721	57.5229
98.2805	62.2764
99.0036	63.2545
99.1555	55.0873
100.2807	56.2306
99.8471	56.8306
98.0166	62.3800
96.4350	57.3222
97.4889	52.4654
97.4267	51.5956
98.7041	52.5125
97.7368	54.2650
97.7491	55.9522
98.3933	55.2343
97.0737	55.9453
100.6393	59.9767
101.0713	57.5567
99.4384	59.8016
97.1071	53.9128
98.9319	52.8106
100.1222	56.1614
99.6905	60.6567
97.7321	60.2333
102.1233	54.2350
103.4214	64.7631
104.5753	65.0951
103.4294	66.6873
103.9946	63.5926
103.7398	63.5433
102.6408	68.7770
100.6389	58.6476
99.7583	65.5324
98.3450	60.7860
100.2294	52.6721
101.5538	59.1191
97.9313	57.7636
95.8706	57.4597
96.3966	62.1553
96.6487	63.1883
96.7009	56.0194
99.8221	63.1122
98.0992	56.1202
100.5905	58.7616
100.7339	55.3662
100.2122	52.7478
99.8718	56.7460
100.7833	60.0007
102.1748	61.2854
98.5649	58.0069
99.5366	60.1229
99.3309	58.3076
96.2464	57.2833
97.0885	60.9654
96.5880	61.2315
96.3924	60.8830
100.2107	52.7004
97.6474	60.6721
97.4214	58.3788
96.0193	55.1936
94.5480	57.6964
94.7081	63.8728
95.8937	57.6214
97.5149	58.6049
95.3498	56.2660
95.7665	54.5569
98.7347	53.5330
98.5343	58.4356
98.8822	62.7423
98.7425	63.4443
100.1034	60.9950
97.1788	63.6270
99.0278	60.2753
96.6883	59.5659
99.6206	56.8586
98.1468	58.2037
98.6180	61.4252
97.7238	61.9140
98.2583	55.6941
97.7420	64.9341
99.3404	60.3221
99.2841	62.8845
98.6136	61.2556
100.5985	61.1658
99.1966	57.6959
101.3507	61.9726
98.7311	60.7500
99.9730	60.0936
100.7970	61.3644
100.5313	61.9910
99.0811	60.0043
99.1459	65.3344
99.8540	58.9104
99.2695	58.8754
99.2909	56.1015
99.9732	59.4350
99.3249	58.1907
98.7188	54.2278
99.2404	58.7096
98.1996	61.0665
98.4396	61.9983
99.7410	59.2780
100.2190	54.7229
101.6288	54.3801
101.5383	58.9023
99.9549	58.3451
98.6276	58.8715
102.1589	53.6812
97.8829	56.8320
97.2682	52.7282
98.7772	54.1263
100.2141	58.4337
100.9030	61.0660
101.1141	58.4704
99.8435	58.7928
98.7109	56.6485
102.2709	55.0298
100.0659	55.5145
99.6475	58.9482
98.7930	54.2874
97.4426	60.1591
98.8895	54.2169
99.2794	58.5380
98.6050	56.3980
98.9249	56.7010
98.5411	58.6611
99.9226	58.1328
97.2936	58.7596
99.3874	54.7556
98.0627	58.9720
94.9602	58.1550
98.1528	57.5082
99.5665	56.0481
100.3477	56.2306
97.0706	58.2315
97.8587	58.1157
97.6713	62.5380
97.9057	58.2424
97.7782	56.9387
98.4981	54.9286
96.7192	55.1730
96.8654	57.5050
