144.0 190.0 438.0 426.0 328.0 402.0 255.0 269.0 159.0 361.0
328.0 181.0 9.0 0.0 0.0 1.0 0.0 220.0 276.0 1.0
7.0 6.0 1.0 1.0 2.0 1.0 13.0 1.0 37.0 13.0
17.0 123.0 8.0 4.0 170.0 93.0 232.0 10.0 26.0 120.0
3.0 0.0 44.0 69.0 0.0 3.0 0.0 0.0 2.0 5.0
