84.0 286.0 241.0 83.0 247.0 375.0 181.0 116.0 447.0 232.0
415.0 214.0 0.0 417.0 253.0 125.0 319.0 384.0 53.0 268.0
0.0 0.0 259.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
